country,item,element,unit,food_2014,food_2019
Angola,Pigmeat,FoodFood,1000 tonnes1000 tonnes,287000000.0,247000000.0
Angola,Pimento,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Angola,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,557000000.0,783000000.0
Angola,Plantains,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Angola,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,437000000.0,370000000.0
Angola,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,420000000.0,327000000.0
Angola,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,24000000.0,23000000.0
Angola,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Angola,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Angola,Rice and products,FoodFood,1000 tonnes1000 tonnes,568000000.0,622000000.0
Angola,Ricebran Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Angola,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Angola,Rye and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Angola,Sesame seed,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Angola,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Angola,Sorghum and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Angola,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,71000000.0,80000000.0
Angola,Soyabeans,FoodFood,1000 tonnes1000 tonnes,9000000.0,25000000.0
Angola,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Angola,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,396000000.0,359000000.0
Angola,Sugar cane,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Angola,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,6000000.0,13000000.0
Angola,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,1124000000.0,1161000000.0
Angola,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,339000000.0,275000000.0
Angola,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Angola,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,95000000.0,64000000.0
Angola,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,657000000.0,715000000.0
Angola,Wheat and products,FoodFood,1000 tonnes1000 tonnes,935000000.0,1080000000.0
Angola,Wine,FoodFood,1000 tonnes1000 tonnes,99000000.0,33000000.0
Antigua and Barbuda,Apples and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Bananas,FoodFood,1000 tonnes1000 tonnes,1000000.0,2000000.0
Antigua and Barbuda,Barley and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Beans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Beer,FoodFood,1000 tonnes1000 tonnes,3000000.0,4000000.0
Antigua and Barbuda,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Antigua and Barbuda,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Antigua and Barbuda,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Cassava and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Cephalopods,FoodFood,1000 tonnes1000 tonnes,30000.0,20000.0
Antigua and Barbuda,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Cloves,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Coffee and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Cottonseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Cream,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Crustaceans,FoodFood,1000 tonnes1000 tonnes,620000.0,690000.0
Antigua and Barbuda,Dates,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,780000.0,370000.0
Antigua and Barbuda,Eggs,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,90000.0,110000.0
Antigua and Barbuda,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,8000000.0,8000000.0
Antigua and Barbuda,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Groundnuts,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Honey,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Infant food,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
Antigua and Barbuda,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Maize and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,1800000.0,2440000.0
Antigua and Barbuda,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,4000000.0,4000000.0
Antigua and Barbuda,Millet and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Antigua and Barbuda,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,720000.0,630000.0
Antigua and Barbuda,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Nuts and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Oats,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Oilcrops, Other",Food,1000 tonnes,0.0,0.0
Antigua and Barbuda,Olive Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Onions,FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
Antigua and Barbuda,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
Antigua and Barbuda,Palm Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Peas,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,1010000.0,1030000.0
Antigua and Barbuda,Pepper,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Pigmeat,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Antigua and Barbuda,Pimento,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Antigua and Barbuda,Plantains,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Antigua and Barbuda,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,5000000.0,6000000.0
Antigua and Barbuda,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Rice and products,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Antigua and Barbuda,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Rye and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Sesame seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Sorghum and products,Food,1000 tonnes,0.0,0.0
Antigua and Barbuda,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Soyabeans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Antigua and Barbuda,Sugar beet,Food,1000 tonnes,0.0,0.0
Antigua and Barbuda,Sunflower seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Antigua and Barbuda,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Antigua and Barbuda,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Antigua and Barbuda,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,4000000.0,5000000.0
Antigua and Barbuda,Wheat and products,FoodFood,1000 tonnes1000 tonnes,6000000.0,7000000.0
Antigua and Barbuda,Wine,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Antigua and Barbuda,Yams,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,Apples and products,FoodFood,1000 tonnes1000 tonnes,635000000.0,341000000.0
Argentina,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,90000.0,20000.0
Argentina,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,Bananas,FoodFood,1000 tonnes1000 tonnes,545000000.0,567000000.0
Argentina,Beans,FoodFood,1000 tonnes1000 tonnes,33000000.0,65000000.0
Argentina,Beer,FoodFood,1000 tonnes1000 tonnes,1740000000.0,1971000000.0
Argentina,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,76000000.0,72000000.0
Argentina,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,2000000.0,0.0
Argentina,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,2202000000.0,2153000000.0
Argentina,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,41000000.0,22000000.0
Argentina,Cassava and products,FoodFood,1000 tonnes1000 tonnes,79000000.0,83000000.0
Argentina,Cephalopods,FoodFood,1000 tonnes1000 tonnes,49560000.0,23700000.0
Argentina,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,33000000.0,65000000.0
Argentina,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
Argentina,Cloves,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,4000000.0,4000000.0
Argentina,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Argentina,Coffee and products,FoodFood,1000 tonnes1000 tonnes,32000000.0,37000000.0
Argentina,Cottonseed Oil,FoodFood,1000 tonnes1000 tonnes,5000000.0,9000000.0
Argentina,Cream,FoodFood,1000 tonnes1000 tonnes,4000000.0,3000000.0
Argentina,Crustaceans,FoodFood,1000 tonnes1000 tonnes,22550000.0,62800000.0
Argentina,Dates,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,99440000.0,126060000.0
Argentina,Eggs,FoodFood,1000 tonnes1000 tonnes,512000000.0,712000000.0
Argentina,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,112000000.0,147000000.0
Argentina,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,10000.0,0.0
Argentina,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,9740000.0,13530000.0
Argentina,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,682000000.0,536000000.0
Argentina,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,133000000.0,98000000.0
Argentina,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,56000000.0,70000000.0
Argentina,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,4000000.0
Argentina,Groundnuts,FoodFood,1000 tonnes1000 tonnes,1000000.0,10000000.0
Argentina,Honey,FoodFood,1000 tonnes1000 tonnes,1000000.0,2000000.0
Argentina,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,367000000.0,765000000.0
Argentina,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,22000000.0,38000000.0
Argentina,Maize and products,FoodFood,1000 tonnes1000 tonnes,524000000.0,535000000.0
Argentina,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,170000.0,260000.0
Argentina,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,42000000.0,54000000.0
Argentina,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,7998000000.0,7178000000.0
Argentina,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,27170000.0,33620000.0
Argentina,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,67000000.0,60000000.0
Argentina,Nuts and products,FoodFood,1000 tonnes1000 tonnes,15000000.0,15000000.0
Argentina,Oats,FoodFood,1000 tonnes1000 tonnes,37000000.0,47000000.0
Argentina,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,235000000.0,442000000.0
Argentina,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,10000000.0,17000000.0
Argentina,"Oilcrops, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,Olive Oil,FoodFood,1000 tonnes1000 tonnes,5000000.0,8000000.0
Argentina,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,46000000.0,40000000.0
Argentina,Onions,FoodFood,1000 tonnes1000 tonnes,520000000.0,511000000.0
Argentina,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,1192000000.0,1195000000.0
Argentina,Palm Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,Peas,FoodFood,1000 tonnes1000 tonnes,38000000.0,52000000.0
Argentina,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,42200000.0,60500000.0
Argentina,Pepper,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Argentina,Pigmeat,FoodFood,1000 tonnes1000 tonnes,447000000.0,649000000.0
Argentina,Pimento,FoodFood,1000 tonnes1000 tonnes,4000000.0,4000000.0
Argentina,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,38000000.0,32000000.0
Argentina,Plantains,FoodFood,1000 tonnes1000 tonnes,4000000.0,1000000.0
Argentina,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,1649000000.0,1583000000.0
Argentina,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,1669000000.0,2020000000.0
Argentina,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,33000000.0,40000000.0
Argentina,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,2000000.0,4000000.0
Argentina,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,Rice and products,FoodFood,1000 tonnes1000 tonnes,604000000.0,527000000.0
Argentina,"Roots, Other",Food,1000 tonnes,0.0,0.0
Argentina,Sesame seed,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Argentina,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,114000000.0,118000000.0
Argentina,Soyabeans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Argentina,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,2000000.0,5000000.0
Argentina,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,1725000000.0,1709000000.0
Argentina,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,485000000.0,484000000.0
Argentina,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,376000000.0,314000000.0
Argentina,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,261000000.0,299000000.0
Argentina,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,233000000.0,272000000.0
Argentina,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,621000000.0,619000000.0
Argentina,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,1779000000.0,1832000000.0
Argentina,Wheat and products,FoodFood,1000 tonnes1000 tonnes,4183000000.0,4688000000.0
Argentina,Wine,FoodFood,1000 tonnes1000 tonnes,1047000000.0,1015000000.0
Armenia,Apples and products,FoodFood,1000 tonnes1000 tonnes,76000000.0,47000000.0
Armenia,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Bananas,FoodFood,1000 tonnes1000 tonnes,4000000.0,21000000.0
Armenia,Barley and products,FoodFood,1000 tonnes1000 tonnes,3000000.0,1000000.0
Armenia,Beans,FoodFood,1000 tonnes1000 tonnes,5000000.0,3000000.0
Armenia,Beer,FoodFood,1000 tonnes1000 tonnes,16000000.0,38000000.0
Armenia,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,54000000.0,91000000.0
Armenia,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,6000000.0,4000000.0
Armenia,Cephalopods,FoodFood,1000 tonnes1000 tonnes,0.0,40000.0
Armenia,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,8000000.0,9000000.0
Armenia,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,2000000.0,0.0
Armenia,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,2000000.0
Armenia,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Armenia,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Coffee and products,FoodFood,1000 tonnes1000 tonnes,10000000.0,12000000.0
Armenia,Cottonseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Cream,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Crustaceans,FoodFood,1000 tonnes1000 tonnes,110000.0,1030000.0
Armenia,Dates,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Armenia,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,500000.0,420000.0
Armenia,Eggs,FoodFood,1000 tonnes1000 tonnes,34000000.0,35000000.0
Armenia,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,6000000.0,6000000.0
Armenia,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,12830000.0,12880000.0
Armenia,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,170000000.0,188000000.0
Armenia,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,1000000.0,2000000.0
Armenia,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,41000000.0,57000000.0
Armenia,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Groundnuts,FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Armenia,Honey,FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Armenia,Infant food,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,1000000.0,3000000.0
Armenia,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Maize and products,FoodFood,1000 tonnes1000 tonnes,0.0,62000000.0
Armenia,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,290000.0,490000.0
Armenia,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,648000000.0,630000000.0
Armenia,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,9000000.0,26000000.0
Armenia,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,0.0,90000.0
Armenia,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,9000000.0,9000000.0
Armenia,Nuts and products,FoodFood,1000 tonnes1000 tonnes,3000000.0,5000000.0
Armenia,Oats,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Armenia,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,14000000.0,19000000.0
Armenia,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,7000000.0,8000000.0
Armenia,"Oilcrops, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Olive Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Armenia,Onions,FoodFood,1000 tonnes1000 tonnes,58000000.0,42000000.0
Armenia,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,13000000.0,22000000.0
Armenia,Palm Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,2290000.0,2230000.0
Armenia,Pepper,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Pigmeat,FoodFood,1000 tonnes1000 tonnes,20000000.0,34000000.0
Armenia,Pimento,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
Armenia,Plantains,FoodFood,1000 tonnes1000 tonnes,8000000.0,0.0
Armenia,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,119000000.0,69000000.0
Armenia,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,43000000.0,54000000.0
Armenia,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Armenia,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Rice and products,FoodFood,1000 tonnes1000 tonnes,11000000.0,8000000.0
Armenia,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Rye and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Sesame seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Armenia,Soyabeans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,80000000.0,92000000.0
Armenia,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,19000000.0,22000000.0
Armenia,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,67000000.0,97000000.0
Armenia,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Armenia,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,285000000.0,136000000.0
Armenia,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,799000000.0,444000000.0
Armenia,Wheat and products,FoodFood,1000 tonnes1000 tonnes,406000000.0,265000000.0
Armenia,Wine,FoodFood,1000 tonnes1000 tonnes,4000000.0,5000000.0
Australia,Apples and products,FoodFood,1000 tonnes1000 tonnes,288000000.0,278000000.0
Australia,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,1630000.0,1500000.0
Australia,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Australia,Bananas,FoodFood,1000 tonnes1000 tonnes,229000000.0,279000000.0
Australia,Barley and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Australia,Beans,FoodFood,1000 tonnes1000 tonnes,1000000.0,2000000.0
Australia,Beer,FoodFood,1000 tonnes1000 tonnes,2005000000.0,1969000000.0
