country,population_2014,population_2019,item,element,unit,food_supply_gprot_capita_2014,food_supply_gprot_capita_2019
Gabon,1884.0,2173.0,Groundnut Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Groundnuts,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,5.66,6.18
Gabon,1884.0,2173.0,Honey,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Infant food,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.46,0.46
Gabon,1884.0,2173.0,"Lemons, Limes and products",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Maize Germ Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Maize and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,3.18,3.15
Gabon,1884.0,2173.0,"Marine Fish, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.07,0.58
Gabon,1884.0,2173.0,"Meat, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,8.19,7.32
Gabon,1884.0,2173.0,Milk - Excluding Butter,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,3.32,2.33
Gabon,1884.0,2173.0,Miscellaneous,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.23,0.16
Gabon,1884.0,2173.0,"Molluscs, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Mutton & Goat Meat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.49,0.27
Gabon,1884.0,2173.0,Nuts and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.02
Gabon,1884.0,2173.0,Oats,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.03,0.03
Gabon,1884.0,2173.0,"Offals, Edible",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,4.25,2.65
Gabon,1884.0,2173.0,"Oilcrops Oil, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.03,0.03
Gabon,1884.0,2173.0,"Oilcrops, Other",Protein supply quantity (g/capita/day),g/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Olive Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Olives (including preserved),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Onions,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.09,0.08
Gabon,1884.0,2173.0,"Oranges, Mandarines",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.03,0.03
Gabon,1884.0,2173.0,Palm Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Palmkernel Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Peas,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Pelagic Fish,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,4.5,3.99
Gabon,1884.0,2173.0,Pepper,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Pigmeat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,2.51,2.19
Gabon,1884.0,2173.0,Pimento,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Pineapples and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.01
Gabon,1884.0,2173.0,Plantains,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,2.57,2.38
Gabon,1884.0,2173.0,Potatoes and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.06,0.05
Gabon,1884.0,2173.0,Poultry Meat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,11.05,12.39
Gabon,1884.0,2173.0,"Pulses, Other and products",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.14,0.13
Gabon,1884.0,2173.0,Rape and Mustard Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Rape and Mustardseed,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Rice and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,6.93,7.1
Gabon,1884.0,2173.0,"Roots, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.95,0.93
Gabon,1884.0,2173.0,Rye and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Sesame seed,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Sesameseed Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Soyabean Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Soyabeans,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,"Spices, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Sugar (Raw Equivalent),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Sugar cane,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.02
Gabon,1884.0,2173.0,Sunflower seed,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Sunflowerseed Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Sweet potatoes,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.07,0.07
Gabon,1884.0,2173.0,"Sweeteners, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Tea (including mate),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.04,0.04
Gabon,1884.0,2173.0,Tomatoes and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.23,0.19
Gabon,1884.0,2173.0,"Vegetables, other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.24,1.13
Gabon,1884.0,2173.0,Wheat and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,14.24,12.76
Gabon,1884.0,2173.0,Wine,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gabon,1884.0,2173.0,Yams,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,2.8,2.78
Gambia,2024.0,2348.0,Apples and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Bananas,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Beans,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.02,0.02
Gambia,2024.0,2348.0,Beer,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.03,0.02
Gambia,2024.0,2348.0,"Beverages, Alcoholic",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,"Beverages, Fermented",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.3,0.09
Gambia,2024.0,2348.0,Bovine Meat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.27,0.9
Gambia,2024.0,2348.0,"Butter, Ghee",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Cassava and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.14,0.13
Gambia,2024.0,2348.0,Cephalopods,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.11,0.07
Gambia,2024.0,2348.0,"Cereals, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.18,0.21
Gambia,2024.0,2348.0,"Citrus, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Cocoa Beans and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.03,0.03
Gambia,2024.0,2348.0,Coconuts - Incl Copra,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Coffee and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.02,0.02
Gambia,2024.0,2348.0,Cottonseed Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Cream,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.02,0.0
Gambia,2024.0,2348.0,Crustaceans,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.18,0.1
Gambia,2024.0,2348.0,Dates,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.01
Gambia,2024.0,2348.0,Demersal Fish,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.6,0.95
Gambia,2024.0,2348.0,Eggs,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.23,0.27
Gambia,2024.0,2348.0,"Fats, Animals, Raw",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.0
Gambia,2024.0,2348.0,"Fish, Body Oil",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,"Fish, Liver Oil",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Freshwater Fish,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.49,0.16
Gambia,2024.0,2348.0,"Fruits, other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.06,0.08
Gambia,2024.0,2348.0,Grapefruit and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Grapes and products (excl wine),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Groundnut Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Groundnuts,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,7.72,8.12
Gambia,2024.0,2348.0,Honey,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Infant food,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.06,0.11
Gambia,2024.0,2348.0,"Lemons, Limes and products",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Maize Germ Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Maize and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,3.26,1.93
Gambia,2024.0,2348.0,"Marine Fish, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.18,0.14
Gambia,2024.0,2348.0,"Meat, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.34,0.34
Gambia,2024.0,2348.0,Milk - Excluding Butter,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,4.73,4.31
Gambia,2024.0,2348.0,Millet and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,7.11,2.73
Gambia,2024.0,2348.0,Miscellaneous,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.18,0.01
Gambia,2024.0,2348.0,"Molluscs, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Mutton & Goat Meat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.23,0.24
Gambia,2024.0,2348.0,Nuts and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.05,0.02
Gambia,2024.0,2348.0,Oats,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.01
Gambia,2024.0,2348.0,"Offals, Edible",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.28,0.36
Gambia,2024.0,2348.0,"Oilcrops Oil, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.02,0.02
Gambia,2024.0,2348.0,"Oilcrops, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Olive Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Olives (including preserved),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,"Oranges, Mandarines",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.01
Gambia,2024.0,2348.0,Palm Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Palmkernel Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Peas,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Pelagic Fish,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,4.96,6.69
Gambia,2024.0,2348.0,Pepper,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.08
Gambia,2024.0,2348.0,Pigmeat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.09,0.1
Gambia,2024.0,2348.0,Pimento,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Pineapples and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Gambia,2024.0,2348.0,Potatoes and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.04,0.06
Gambia,2024.0,2348.0,Poultry Meat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.65,3.79
Gambia,2024.0,2348.0,"Pulses, Other and products",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.6,0.46
Gambia,2024.0,2348.0,Rape and Mustard Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
