country,population_2014,population_2019,item,element,unit,food_supply_kcal_capita_2014,food_supply_kcal_capita_2019,food_supply_kcal_2014,food_supply_kcal_2019
Albania,2896.0,2881.0,Sugar (Raw Equivalent),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,158.0,159.0,167012320000.0,167198835000.0
Albania,2896.0,2881.0,Sunflowerseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,158.0,127.0,167012320000.0,133548755000.0
Albania,2896.0,2881.0,Sweet potatoes,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Albania,2896.0,2881.0,"Sweeteners, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,15.0,27.0,15855600000.0,28392255000.0
Albania,2896.0,2881.0,Tea (including mate),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Albania,2896.0,2881.0,Tomatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,30.0,39.0,31711200000.0,41011035000.0
Albania,2896.0,2881.0,"Vegetables, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,104.0,137.0,109932160000.0,144064405000.0
Albania,2896.0,2881.0,Wheat and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1072.0,999.0,1133146880000.0,1050513435000.0
Albania,2896.0,2881.0,Wine,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,12.0,13.0,12684480000.0,13670345000.0
Algeria,38924.0,43053.0,Apples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,18.0,16.0,255730680000.0,251429520000.0
Algeria,38924.0,43053.0,"Aquatic Animals, Others",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Aquatic Plants,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Bananas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,10.0,7.0,142072600000.0,110000415000.0
Algeria,38924.0,43053.0,Barley and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,89.0,82.0,1264446140000.0,1288576290000.0
Algeria,38924.0,43053.0,Beans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,16.0,16.0,227316160000.0,251429520000.0
Algeria,38924.0,43053.0,Beer,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,5.0,71036300000.0,78571725000.0
Algeria,38924.0,43053.0,"Beverages, Alcoholic",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,14207260000.0,15714345000.0
Algeria,38924.0,43053.0,"Beverages, Fermented",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Bovine Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,27.0,22.0,383596020000.0,345715590000.0
Algeria,38924.0,43053.0,"Butter, Ghee",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,16.0,9.0,227316160000.0,141429105000.0
Algeria,38924.0,43053.0,Cassava and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Cephalopods,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,"Cereals, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,"Citrus, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Cloves,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Cocoa Beans and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,9.0,4.0,127865340000.0,62857380000.0
Algeria,38924.0,43053.0,Coconut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,14207260000.0,15714345000.0
Algeria,38924.0,43053.0,Coconuts - Incl Copra,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,14207260000.0,15714345000.0
Algeria,38924.0,43053.0,Coffee and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,4.0,56829040000.0,62857380000.0
Algeria,38924.0,43053.0,Cream,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Crustaceans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Dates,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,113.0,121.0,1605420380000.0,1901435745000.0
Algeria,38924.0,43053.0,Demersal Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,14207260000.0,0.0
Algeria,38924.0,43053.0,Eggs,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,27.0,22.0,383596020000.0,345715590000.0
Algeria,38924.0,43053.0,"Fats, Animals, Raw",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,6.0,6.0,85243560000.0,94286070000.0
Algeria,38924.0,43053.0,"Fish, Body Oil",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,"Fish, Liver Oil",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Freshwater Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,14207260000.0,0.0
Algeria,38924.0,43053.0,"Fruits, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,29.0,31.0,412010540000.0,487144695000.0
Algeria,38924.0,43053.0,Grapefruit and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Grapes and products (excl wine),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,22.0,20.0,312559720000.0,314286900000.0
Algeria,38924.0,43053.0,Groundnut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,12.0,12.0,170487120000.0,188572140000.0
Algeria,38924.0,43053.0,Groundnuts,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,4.0,42621780000.0,62857380000.0
Algeria,38924.0,43053.0,Honey,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,14207260000.0,15714345000.0
Algeria,38924.0,43053.0,Infant food,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,6.0,6.0,85243560000.0,94286070000.0
Algeria,38924.0,43053.0,"Lemons, Limes and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,14207260000.0,15714345000.0
Algeria,38924.0,43053.0,Maize Germ Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Maize and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,135.0,127.0,1917980100000.0,1995721815000.0
Algeria,38924.0,43053.0,"Marine Fish, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,14207260000.0,15714345000.0
Algeria,38924.0,43053.0,"Meat, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,14207260000.0,15714345000.0
Algeria,38924.0,43053.0,Milk - Excluding Butter,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,273.0,240.0,3878581980000.0,3771442800000.0
Algeria,38924.0,43053.0,Miscellaneous,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,28414520000.0,31428690000.0
Algeria,38924.0,43053.0,"Molluscs, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Mutton & Goat Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,43.0,43.0,610912180000.0,675716835000.0
Algeria,38924.0,43053.0,Nuts and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,18.0,16.0,255730680000.0,251429520000.0
Algeria,38924.0,43053.0,Oats,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,"Offals, Edible",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,5.0,71036300000.0,78571725000.0
Algeria,38924.0,43053.0,"Oilcrops Oil, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,51.0,37.0,724570260000.0,581430765000.0
Algeria,38924.0,43053.0,"Oilcrops, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Olive Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,35.0,38.0,497254100000.0,597145110000.0
Algeria,38924.0,43053.0,Olives (including preserved),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,8.0,9.0,113658080000.0,141429105000.0
Algeria,38924.0,43053.0,Onions,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,34.0,37.0,483046840000.0,581430765000.0
Algeria,38924.0,43053.0,"Oranges, Mandarines",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,24.0,27.0,340974240000.0,424287315000.0
Algeria,38924.0,43053.0,Palm Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,9.0,9.0,127865340000.0,141429105000.0
Algeria,38924.0,43053.0,Peas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,4.0,56829040000.0,62857380000.0
Algeria,38924.0,43053.0,Pelagic Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,7.0,6.0,99450820000.0,94286070000.0
Algeria,38924.0,43053.0,Pepper,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,14207260000.0,15714345000.0
Algeria,38924.0,43053.0,Pigmeat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Pimento,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,4.0,56829040000.0,62857380000.0
Algeria,38924.0,43053.0,Pineapples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Plantains,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Potatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,131.0,131.0,1861151060000.0,2058579195000.0
Algeria,38924.0,43053.0,Poultry Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,27.0,23.0,383596020000.0,361429935000.0
Algeria,38924.0,43053.0,"Pulses, Other and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,50.0,50.0,710363000000.0,785717250000.0
Algeria,38924.0,43053.0,Rape and Mustard Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,28414520000.0,31428690000.0
Algeria,38924.0,43053.0,Rape and Mustardseed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Rice and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,26.0,25.0,369388760000.0,392858625000.0
Algeria,38924.0,43053.0,"Roots, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Rye and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Sesame seed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,28414520000.0,31428690000.0
Algeria,38924.0,43053.0,Sesameseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Sorghum and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Soyabean Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,358.0,432.0,5086199080000.0,6788597040000.0
Algeria,38924.0,43053.0,Soyabeans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,"Spices, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,28414520000.0,31428690000.0
Algeria,38924.0,43053.0,Sugar (Raw Equivalent),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,264.0,264.0,3750716640000.0,4148587080000.0
Algeria,38924.0,43053.0,Sugar beet,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Sunflowerseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,53.0,30.0,752984780000.0,471430350000.0
Algeria,38924.0,43053.0,Sweet potatoes,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,"Sweeteners, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,8.0,8.0,113658080000.0,125714760000.0
Algeria,38924.0,43053.0,Tea (including mate),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Algeria,38924.0,43053.0,Tomatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,17.0,20.0,241523420000.0,314286900000.0
Algeria,38924.0,43053.0,"Vegetables, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,76.0,100.0,1079751760000.0,1571434500000.0
Algeria,38924.0,43053.0,Wheat and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1330.0,1401.0,18895655800000.0,22015797345000.0
Algeria,38924.0,43053.0,Wine,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,14207260000.0,15714345000.0
Angola,26942.0,31825.0,Apples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,0.0,19667660000.0,0.0
Angola,26942.0,31825.0,"Aquatic Animals, Others",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Aquatic Plants,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Bananas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,73.0,72.0,717869590000.0,836361000000.0
Angola,26942.0,31825.0,Barley and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Beans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,68.0,63.0,668700440000.0,731815875000.0
Angola,26942.0,31825.0,Beer,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,48.0,40.0,472023840000.0,464645000000.0
Angola,26942.0,31825.0,"Beverages, Alcoholic",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,11.0,7.0,108172130000.0,81312875000.0
Angola,26942.0,31825.0,"Beverages, Fermented",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,25.0,26.0,245845750000.0,302019250000.0
Angola,26942.0,31825.0,Bovine Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,31.0,20.0,304848730000.0,232322500000.0
Angola,26942.0,31825.0,"Butter, Ghee",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,9833830000.0,11616125000.0
Angola,26942.0,31825.0,Cassava and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,531.0,599.0,5221763730000.0,6958058875000.0
Angola,26942.0,31825.0,Cephalopods,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,"Cereals, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,"Citrus, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,9.0,10.0,88504470000.0,116161250000.0
Angola,26942.0,31825.0,Cloves,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Cocoa Beans and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,1.0,29501490000.0,11616125000.0
Angola,26942.0,31825.0,Coconut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Coconuts - Incl Copra,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,9833830000.0,0.0
Angola,26942.0,31825.0,Coffee and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,9833830000.0,11616125000.0
Angola,26942.0,31825.0,Cottonseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,9833830000.0,0.0
Angola,26942.0,31825.0,Cream,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,9833830000.0,11616125000.0
Angola,26942.0,31825.0,Crustaceans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Dates,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Demersal Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,6.0,7.0,59002980000.0,81312875000.0
Angola,26942.0,31825.0,Eggs,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,0.0,29501490000.0,0.0
Angola,26942.0,31825.0,"Fats, Animals, Raw",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,9.0,10.0,88504470000.0,116161250000.0
Angola,26942.0,31825.0,"Fish, Body Oil",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Freshwater Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,1.0,19667660000.0,11616125000.0
Angola,26942.0,31825.0,"Fruits, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,9.0,6.0,88504470000.0,69696750000.0
Angola,26942.0,31825.0,Grapefruit and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Grapes and products (excl wine),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Groundnut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,22.0,21.0,216344260000.0,243938625000.0
Angola,26942.0,31825.0,Groundnuts,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,37.0,36.0,363851710000.0,418180500000.0
Angola,26942.0,31825.0,Honey,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,7.0,6.0,68836810000.0,69696750000.0
Angola,26942.0,31825.0,Infant food,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,1.0,19667660000.0,11616125000.0
Angola,26942.0,31825.0,"Lemons, Limes and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Maize Germ Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Angola,26942.0,31825.0,Maize and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,359.0,398.0,3530344970000.0,4623217750000.0
