country,element,item,year,unit,value
Jordan,Protein supply quantity (g/capita/day),Crustaceans,2019,g/capita/day,0.03
Jordan,Fat supply quantity (g/capita/day),Crustaceans,2019,g/capita/day,0.0
Jordan,Import Quantity,Cephalopods,2019,1000 tonnes,90000.0
Jordan,Export Quantity,Cephalopods,2019,1000 tonnes,0.0
Jordan,Domestic supply quantity,Cephalopods,2019,1000 tonnes,90000.0
Jordan,Other uses (non-food),Cephalopods,2019,1000 tonnes,0.0
Jordan,Food,Cephalopods,2019,1000 tonnes,90000.0
Jordan,Food supply quantity (kg/capita/yr),Cephalopods,2019,kg,0.01
Jordan,Food supply (kcal/capita/day),Cephalopods,2019,kcal/capita/day,0.0
Jordan,Protein supply quantity (g/capita/day),Cephalopods,2019,g/capita/day,0.0
Jordan,Fat supply quantity (g/capita/day),Cephalopods,2019,g/capita/day,0.0
Jordan,Import Quantity,"Molluscs, Other",2019,1000 tonnes,140000.0
Jordan,Export Quantity,"Molluscs, Other",2019,1000 tonnes,0.0
Jordan,Domestic supply quantity,"Molluscs, Other",2019,1000 tonnes,140000.0
Jordan,Other uses (non-food),"Molluscs, Other",2019,1000 tonnes,0.0
Jordan,Food,"Molluscs, Other",2019,1000 tonnes,140000.0
Jordan,Food supply quantity (kg/capita/yr),"Molluscs, Other",2019,kg,0.01
Jordan,Food supply (kcal/capita/day),"Molluscs, Other",2019,kcal/capita/day,0.0
Jordan,Protein supply quantity (g/capita/day),"Molluscs, Other",2019,g/capita/day,0.0
Jordan,Fat supply quantity (g/capita/day),"Molluscs, Other",2019,g/capita/day,0.0
Jordan,Import Quantity,"Aquatic Animals, Others",2019,1000 tonnes,30000.0
Jordan,Domestic supply quantity,"Aquatic Animals, Others",2019,1000 tonnes,30000.0
Jordan,Other uses (non-food),"Aquatic Animals, Others",2019,1000 tonnes,0.0
Jordan,Food,"Aquatic Animals, Others",2019,1000 tonnes,30000.0
Jordan,Food supply quantity (kg/capita/yr),"Aquatic Animals, Others",2019,kg,0.0
Jordan,Food supply (kcal/capita/day),"Aquatic Animals, Others",2019,kcal/capita/day,0.0
Jordan,Protein supply quantity (g/capita/day),"Aquatic Animals, Others",2019,g/capita/day,0.0
Jordan,Fat supply quantity (g/capita/day),"Aquatic Animals, Others",2019,g/capita/day,0.0
Jordan,Import Quantity,Aquatic Plants,2019,1000 tonnes,20000.0
Jordan,Export Quantity,Aquatic Plants,2019,1000 tonnes,0.0
Jordan,Domestic supply quantity,Aquatic Plants,2019,1000 tonnes,20000.0
Jordan,Other uses (non-food),Aquatic Plants,2019,1000 tonnes,20000.0
Jordan,Food,Aquatic Plants,2019,1000 tonnes,0.0
Jordan,Food supply quantity (kg/capita/yr),Aquatic Plants,2019,kg,0.0
Jordan,Food supply (kcal/capita/day),Aquatic Plants,2019,kcal/capita/day,0.0
Jordan,Protein supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Jordan,Fat supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Kazakhstan,Production,Bovine Meat,2019,1000 tonnes,501000000.0
Kazakhstan,Import Quantity,Bovine Meat,2019,1000 tonnes,32000000.0
Kazakhstan,Stock Variation,Bovine Meat,2019,1000 tonnes,0.0
Kazakhstan,Export Quantity,Bovine Meat,2019,1000 tonnes,7000000.0
Kazakhstan,Domestic supply quantity,Bovine Meat,2019,1000 tonnes,526000000.0
Kazakhstan,Feed,Bovine Meat,2019,1000 tonnes,25000000.0
Kazakhstan,Losses,Bovine Meat,2019,1000 tonnes,22000000.0
Kazakhstan,Processing,Bovine Meat,2019,1000 tonnes,0.0
Kazakhstan,Other uses (non-food),Bovine Meat,2019,1000 tonnes,0.0
Kazakhstan,Residuals,Bovine Meat,2019,1000 tonnes,0.0
Kazakhstan,Food,Bovine Meat,2019,1000 tonnes,479000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Bovine Meat,2019,kg,25.84
Kazakhstan,Food supply (kcal/capita/day),Bovine Meat,2019,kcal/capita/day,157.0
Kazakhstan,Protein supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,10.43
Kazakhstan,Fat supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,12.42
Kazakhstan,Production,Mutton & Goat Meat,2019,1000 tonnes,171000000.0
Kazakhstan,Import Quantity,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kazakhstan,Stock Variation,Mutton & Goat Meat,2019,1000 tonnes,-4000000.0
Kazakhstan,Export Quantity,Mutton & Goat Meat,2019,1000 tonnes,3000000.0
Kazakhstan,Domestic supply quantity,Mutton & Goat Meat,2019,1000 tonnes,172000000.0
Kazakhstan,Losses,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kazakhstan,Residuals,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kazakhstan,Food,Mutton & Goat Meat,2019,1000 tonnes,172000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Mutton & Goat Meat,2019,kg,9.29
Kazakhstan,Food supply (kcal/capita/day),Mutton & Goat Meat,2019,kcal/capita/day,63.0
Kazakhstan,Protein supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,3.45
Kazakhstan,Fat supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,5.35
Kazakhstan,Production,Pigmeat,2019,1000 tonnes,86000000.0
Kazakhstan,Import Quantity,Pigmeat,2019,1000 tonnes,55000000.0
Kazakhstan,Stock Variation,Pigmeat,2019,1000 tonnes,0.0
Kazakhstan,Export Quantity,Pigmeat,2019,1000 tonnes,1000000.0
Kazakhstan,Domestic supply quantity,Pigmeat,2019,1000 tonnes,140000000.0
Kazakhstan,Losses,Pigmeat,2019,1000 tonnes,0.0
Kazakhstan,Processing,Pigmeat,2019,1000 tonnes,0.0
Kazakhstan,Residuals,Pigmeat,2019,1000 tonnes,0.0
Kazakhstan,Food,Pigmeat,2019,1000 tonnes,140000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Pigmeat,2019,kg,7.55
Kazakhstan,Food supply (kcal/capita/day),Pigmeat,2019,kcal/capita/day,43.0
Kazakhstan,Protein supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,1.96
Kazakhstan,Fat supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,3.86
Kazakhstan,Production,Poultry Meat,2019,1000 tonnes,214000000.0
Kazakhstan,Import Quantity,Poultry Meat,2019,1000 tonnes,182000000.0
Kazakhstan,Stock Variation,Poultry Meat,2019,1000 tonnes,28000000.0
Kazakhstan,Export Quantity,Poultry Meat,2019,1000 tonnes,14000000.0
Kazakhstan,Domestic supply quantity,Poultry Meat,2019,1000 tonnes,355000000.0
Kazakhstan,Losses,Poultry Meat,2019,1000 tonnes,0.0
Kazakhstan,Residuals,Poultry Meat,2019,1000 tonnes,-1000000.0
Kazakhstan,Food,Poultry Meat,2019,1000 tonnes,356000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Poultry Meat,2019,kg,19.17
Kazakhstan,Food supply (kcal/capita/day),Poultry Meat,2019,kcal/capita/day,65.0
Kazakhstan,Protein supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,6.59
Kazakhstan,Fat supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,4.06
Kazakhstan,Production,"Meat, Other",2019,1000 tonnes,139000000.0
Kazakhstan,Import Quantity,"Meat, Other",2019,1000 tonnes,3000000.0
Kazakhstan,Stock Variation,"Meat, Other",2019,1000 tonnes,33000000.0
Kazakhstan,Export Quantity,"Meat, Other",2019,1000 tonnes,0.0
Kazakhstan,Domestic supply quantity,"Meat, Other",2019,1000 tonnes,108000000.0
Kazakhstan,Losses,"Meat, Other",2019,1000 tonnes,0.0
Kazakhstan,Residuals,"Meat, Other",2019,1000 tonnes,0.0
Kazakhstan,Food,"Meat, Other",2019,1000 tonnes,108000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),"Meat, Other",2019,kg,5.83
Kazakhstan,Food supply (kcal/capita/day),"Meat, Other",2019,kcal/capita/day,14.0
Kazakhstan,Protein supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,2.45
Kazakhstan,Fat supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.43
Kazakhstan,Production,"Offals, Edible",2019,1000 tonnes,122000000.0
Kazakhstan,Import Quantity,"Offals, Edible",2019,1000 tonnes,2000000.0
Kazakhstan,Export Quantity,"Offals, Edible",2019,1000 tonnes,0.0
Kazakhstan,Domestic supply quantity,"Offals, Edible",2019,1000 tonnes,123000000.0
Kazakhstan,Losses,"Offals, Edible",2019,1000 tonnes,5000000.0
Kazakhstan,Residuals,"Offals, Edible",2019,1000 tonnes,0.0
Kazakhstan,Food,"Offals, Edible",2019,1000 tonnes,118000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),"Offals, Edible",2019,kg,6.37
Kazakhstan,Food supply (kcal/capita/day),"Offals, Edible",2019,kcal/capita/day,19.0
Kazakhstan,Protein supply quantity (g/capita/day),"Offals, Edible",2019,g/capita/day,3.09
Kazakhstan,Fat supply quantity (g/capita/day),"Offals, Edible",2019,g/capita/day,0.54
Kazakhstan,Production,"Butter, Ghee",2019,1000 tonnes,20000000.0
Kazakhstan,Import Quantity,"Butter, Ghee",2019,1000 tonnes,5000000.0
Kazakhstan,Export Quantity,"Butter, Ghee",2019,1000 tonnes,3000000.0
Kazakhstan,Domestic supply quantity,"Butter, Ghee",2019,1000 tonnes,22000000.0
Kazakhstan,Feed,"Butter, Ghee",2019,1000 tonnes,0.0
Kazakhstan,Residuals,"Butter, Ghee",2019,1000 tonnes,0.0
Kazakhstan,Food,"Butter, Ghee",2019,1000 tonnes,22000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),"Butter, Ghee",2019,kg,1.19
Kazakhstan,Food supply (kcal/capita/day),"Butter, Ghee",2019,kcal/capita/day,23.0
Kazakhstan,Protein supply quantity (g/capita/day),"Butter, Ghee",2019,g/capita/day,0.03
Kazakhstan,Fat supply quantity (g/capita/day),"Butter, Ghee",2019,g/capita/day,2.65
Kazakhstan,Production,Cream,2019,1000 tonnes,23000000.0
Kazakhstan,Import Quantity,Cream,2019,1000 tonnes,0.0
Kazakhstan,Export Quantity,Cream,2019,1000 tonnes,0.0
Kazakhstan,Domestic supply quantity,Cream,2019,1000 tonnes,23000000.0
Kazakhstan,Residuals,Cream,2019,1000 tonnes,0.0
Kazakhstan,Food,Cream,2019,1000 tonnes,23000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Cream,2019,kg,1.25
Kazakhstan,Food supply (kcal/capita/day),Cream,2019,kcal/capita/day,7.0
Kazakhstan,Protein supply quantity (g/capita/day),Cream,2019,g/capita/day,0.09
Kazakhstan,Fat supply quantity (g/capita/day),Cream,2019,g/capita/day,0.66
Kazakhstan,Production,"Fats, Animals, Raw",2019,1000 tonnes,33000000.0
Kazakhstan,Import Quantity,"Fats, Animals, Raw",2019,1000 tonnes,56000000.0
Kazakhstan,Stock Variation,"Fats, Animals, Raw",2019,1000 tonnes,17000000.0
Kazakhstan,Export Quantity,"Fats, Animals, Raw",2019,1000 tonnes,22000000.0
Kazakhstan,Domestic supply quantity,"Fats, Animals, Raw",2019,1000 tonnes,50000000.0
Kazakhstan,Losses,"Fats, Animals, Raw",2019,1000 tonnes,1000000.0
Kazakhstan,Other uses (non-food),"Fats, Animals, Raw",2019,1000 tonnes,31000000.0
Kazakhstan,Residuals,"Fats, Animals, Raw",2019,1000 tonnes,-2000000.0
Kazakhstan,Food,"Fats, Animals, Raw",2019,1000 tonnes,19000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",2019,kg,1.02
Kazakhstan,Food supply (kcal/capita/day),"Fats, Animals, Raw",2019,kcal/capita/day,24.0
Kazakhstan,Protein supply quantity (g/capita/day),"Fats, Animals, Raw",2019,g/capita/day,0.02
Kazakhstan,Fat supply quantity (g/capita/day),"Fats, Animals, Raw",2019,g/capita/day,2.72
Kazakhstan,Import Quantity,"Fish, Body Oil",2019,1000 tonnes,40000.0
Kazakhstan,Stock Variation,"Fish, Body Oil",2019,1000 tonnes,0.0
Kazakhstan,Export Quantity,"Fish, Body Oil",2019,1000 tonnes,0.0
Kazakhstan,Domestic supply quantity,"Fish, Body Oil",2019,1000 tonnes,40000.0
Kazakhstan,Feed,"Fish, Body Oil",2019,1000 tonnes,30000.0
Kazakhstan,Other uses (non-food),"Fish, Body Oil",2019,1000 tonnes,0.0
Kazakhstan,Food,"Fish, Body Oil",2019,1000 tonnes,0.0
Kazakhstan,Food supply quantity (kg/capita/yr),"Fish, Body Oil",2019,kg,0.0
Kazakhstan,Food supply (kcal/capita/day),"Fish, Body Oil",2019,kcal/capita/day,0.0
Kazakhstan,Protein supply quantity (g/capita/day),"Fish, Body Oil",2019,g/capita/day,0.0
Kazakhstan,Fat supply quantity (g/capita/day),"Fish, Body Oil",2019,g/capita/day,0.0
Kazakhstan,Import Quantity,"Fish, Liver Oil",2019,1000 tonnes,0.0
Kazakhstan,Domestic supply quantity,"Fish, Liver Oil",2019,1000 tonnes,0.0
Kazakhstan,Other uses (non-food),"Fish, Liver Oil",2019,1000 tonnes,0.0
Kazakhstan,Food,"Fish, Liver Oil",2019,1000 tonnes,0.0
Kazakhstan,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",2019,kg,0.0
Kazakhstan,Food supply (kcal/capita/day),"Fish, Liver Oil",2019,kcal/capita/day,0.0
Kazakhstan,Protein supply quantity (g/capita/day),"Fish, Liver Oil",2019,g/capita/day,0.0
Kazakhstan,Fat supply quantity (g/capita/day),"Fish, Liver Oil",2019,g/capita/day,0.0
Kazakhstan,Production,Eggs,2019,1000 tonnes,277000000.0
Kazakhstan,Import Quantity,Eggs,2019,1000 tonnes,9000000.0
Kazakhstan,Stock Variation,Eggs,2019,1000 tonnes,0.0
Kazakhstan,Export Quantity,Eggs,2019,1000 tonnes,29000000.0
Kazakhstan,Domestic supply quantity,Eggs,2019,1000 tonnes,257000000.0
Kazakhstan,Feed,Eggs,2019,1000 tonnes,68000000.0
Kazakhstan,Seed,Eggs,2019,1000 tonnes,7000000.0
Kazakhstan,Losses,Eggs,2019,1000 tonnes,33000000.0
Kazakhstan,Other uses (non-food),Eggs,2019,1000 tonnes,0.0
Kazakhstan,Residuals,Eggs,2019,1000 tonnes,-7000000.0
Kazakhstan,Food,Eggs,2019,1000 tonnes,155000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Eggs,2019,kg,8.37
Kazakhstan,Food supply (kcal/capita/day),Eggs,2019,kcal/capita/day,32.0
Kazakhstan,Protein supply quantity (g/capita/day),Eggs,2019,g/capita/day,2.45
Kazakhstan,Fat supply quantity (g/capita/day),Eggs,2019,g/capita/day,2.25
Kazakhstan,Production,Milk - Excluding Butter,2019,1000 tonnes,5856000000.0
Kazakhstan,Import Quantity,Milk - Excluding Butter,2019,1000 tonnes,284000000.0
Kazakhstan,Stock Variation,Milk - Excluding Butter,2019,1000 tonnes,36000000.0
Kazakhstan,Export Quantity,Milk - Excluding Butter,2019,1000 tonnes,72000000.0
Kazakhstan,Domestic supply quantity,Milk - Excluding Butter,2019,1000 tonnes,6031000000.0
Kazakhstan,Feed,Milk - Excluding Butter,2019,1000 tonnes,367000000.0
Kazakhstan,Losses,Milk - Excluding Butter,2019,1000 tonnes,35000000.0
Kazakhstan,Processing,Milk - Excluding Butter,2019,1000 tonnes,619000000.0
Kazakhstan,Residuals,Milk - Excluding Butter,2019,1000 tonnes,0.0
Kazakhstan,Food,Milk - Excluding Butter,2019,1000 tonnes,5010000000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Milk - Excluding Butter,2019,kg,270.08
Kazakhstan,Food supply (kcal/capita/day),Milk - Excluding Butter,2019,kcal/capita/day,465.0
Kazakhstan,Protein supply quantity (g/capita/day),Milk - Excluding Butter,2019,g/capita/day,25.5
Kazakhstan,Fat supply quantity (g/capita/day),Milk - Excluding Butter,2019,g/capita/day,25.69
Kazakhstan,Production,Freshwater Fish,2019,1000 tonnes,32009999.999999996
Kazakhstan,Import Quantity,Freshwater Fish,2019,1000 tonnes,10250000.0
Kazakhstan,Stock Variation,Freshwater Fish,2019,1000 tonnes,0.0
Kazakhstan,Export Quantity,Freshwater Fish,2019,1000 tonnes,29070000.0
Kazakhstan,Domestic supply quantity,Freshwater Fish,2019,1000 tonnes,13180000.0
Kazakhstan,Other uses (non-food),Freshwater Fish,2019,1000 tonnes,10000.0
Kazakhstan,Food,Freshwater Fish,2019,1000 tonnes,13180000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Freshwater Fish,2019,kg,0.71
Kazakhstan,Food supply (kcal/capita/day),Freshwater Fish,2019,kcal/capita/day,1.0
Kazakhstan,Protein supply quantity (g/capita/day),Freshwater Fish,2019,g/capita/day,0.2
Kazakhstan,Fat supply quantity (g/capita/day),Freshwater Fish,2019,g/capita/day,0.05
Kazakhstan,Production,Demersal Fish,2019,1000 tonnes,710000.0
Kazakhstan,Import Quantity,Demersal Fish,2019,1000 tonnes,3570000.0
Kazakhstan,Stock Variation,Demersal Fish,2019,1000 tonnes,0.0
Kazakhstan,Export Quantity,Demersal Fish,2019,1000 tonnes,230000.0
Kazakhstan,Domestic supply quantity,Demersal Fish,2019,1000 tonnes,4050000.0
Kazakhstan,Other uses (non-food),Demersal Fish,2019,1000 tonnes,0.0
Kazakhstan,Food,Demersal Fish,2019,1000 tonnes,4050000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Demersal Fish,2019,kg,0.22
Kazakhstan,Food supply (kcal/capita/day),Demersal Fish,2019,kcal/capita/day,0.0
Kazakhstan,Protein supply quantity (g/capita/day),Demersal Fish,2019,g/capita/day,0.04
Kazakhstan,Fat supply quantity (g/capita/day),Demersal Fish,2019,g/capita/day,0.0
Kazakhstan,Import Quantity,Pelagic Fish,2019,1000 tonnes,32860000.0
Kazakhstan,Stock Variation,Pelagic Fish,2019,1000 tonnes,0.0
Kazakhstan,Export Quantity,Pelagic Fish,2019,1000 tonnes,3940000.0
Kazakhstan,Domestic supply quantity,Pelagic Fish,2019,1000 tonnes,28930000.0
Kazakhstan,Feed,Pelagic Fish,2019,1000 tonnes,2970000.0
Kazakhstan,Other uses (non-food),Pelagic Fish,2019,1000 tonnes,0.0
Kazakhstan,Food,Pelagic Fish,2019,1000 tonnes,25960000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Pelagic Fish,2019,kg,1.4
Kazakhstan,Food supply (kcal/capita/day),Pelagic Fish,2019,kcal/capita/day,3.0
Kazakhstan,Protein supply quantity (g/capita/day),Pelagic Fish,2019,g/capita/day,0.42
Kazakhstan,Fat supply quantity (g/capita/day),Pelagic Fish,2019,g/capita/day,0.12
Kazakhstan,Import Quantity,"Marine Fish, Other",2019,1000 tonnes,8890000.0
Kazakhstan,Stock Variation,"Marine Fish, Other",2019,1000 tonnes,0.0
Kazakhstan,Export Quantity,"Marine Fish, Other",2019,1000 tonnes,2800000.0
Kazakhstan,Domestic supply quantity,"Marine Fish, Other",2019,1000 tonnes,6090000.0
Kazakhstan,Other uses (non-food),"Marine Fish, Other",2019,1000 tonnes,0.0
Kazakhstan,Food,"Marine Fish, Other",2019,1000 tonnes,6090000.0
Kazakhstan,Food supply quantity (kg/capita/yr),"Marine Fish, Other",2019,kg,0.33
Kazakhstan,Food supply (kcal/capita/day),"Marine Fish, Other",2019,kcal/capita/day,1.0
Kazakhstan,Protein supply quantity (g/capita/day),"Marine Fish, Other",2019,g/capita/day,0.12
Kazakhstan,Fat supply quantity (g/capita/day),"Marine Fish, Other",2019,g/capita/day,0.03
Kazakhstan,Import Quantity,Crustaceans,2019,1000 tonnes,1670000.0
Kazakhstan,Stock Variation,Crustaceans,2019,1000 tonnes,0.0
Kazakhstan,Export Quantity,Crustaceans,2019,1000 tonnes,390000.0
Kazakhstan,Domestic supply quantity,Crustaceans,2019,1000 tonnes,1280000.0
Kazakhstan,Other uses (non-food),Crustaceans,2019,1000 tonnes,0.0
Kazakhstan,Food,Crustaceans,2019,1000 tonnes,1280000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Crustaceans,2019,kg,0.07
Kazakhstan,Food supply (kcal/capita/day),Crustaceans,2019,kcal/capita/day,0.0
Kazakhstan,Protein supply quantity (g/capita/day),Crustaceans,2019,g/capita/day,0.02
Kazakhstan,Fat supply quantity (g/capita/day),Crustaceans,2019,g/capita/day,0.0
Kazakhstan,Import Quantity,Cephalopods,2019,1000 tonnes,250000.0
Kazakhstan,Export Quantity,Cephalopods,2019,1000 tonnes,0.0
Kazakhstan,Domestic supply quantity,Cephalopods,2019,1000 tonnes,250000.0
Kazakhstan,Other uses (non-food),Cephalopods,2019,1000 tonnes,0.0
Kazakhstan,Food,Cephalopods,2019,1000 tonnes,250000.0
Kazakhstan,Food supply quantity (kg/capita/yr),Cephalopods,2019,kg,0.01
Kazakhstan,Food supply (kcal/capita/day),Cephalopods,2019,kcal/capita/day,0.0
Kazakhstan,Protein supply quantity (g/capita/day),Cephalopods,2019,g/capita/day,0.01
Kazakhstan,Fat supply quantity (g/capita/day),Cephalopods,2019,g/capita/day,0.0
Kazakhstan,Import Quantity,"Molluscs, Other",2019,1000 tonnes,840000.0
Kazakhstan,Export Quantity,"Molluscs, Other",2019,1000 tonnes,0.0
Kazakhstan,Domestic supply quantity,"Molluscs, Other",2019,1000 tonnes,840000.0
Kazakhstan,Other uses (non-food),"Molluscs, Other",2019,1000 tonnes,0.0
Kazakhstan,Food,"Molluscs, Other",2019,1000 tonnes,840000.0
Kazakhstan,Food supply quantity (kg/capita/yr),"Molluscs, Other",2019,kg,0.05
Kazakhstan,Food supply (kcal/capita/day),"Molluscs, Other",2019,kcal/capita/day,0.0
Kazakhstan,Protein supply quantity (g/capita/day),"Molluscs, Other",2019,g/capita/day,0.0
Kazakhstan,Fat supply quantity (g/capita/day),"Molluscs, Other",2019,g/capita/day,0.0
Kazakhstan,Import Quantity,"Aquatic Animals, Others",2019,1000 tonnes,110000.0
Kazakhstan,Export Quantity,"Aquatic Animals, Others",2019,1000 tonnes,0.0
Kazakhstan,Domestic supply quantity,"Aquatic Animals, Others",2019,1000 tonnes,110000.0
Kazakhstan,Other uses (non-food),"Aquatic Animals, Others",2019,1000 tonnes,0.0
Kazakhstan,Food,"Aquatic Animals, Others",2019,1000 tonnes,110000.0
Kazakhstan,Food supply quantity (kg/capita/yr),"Aquatic Animals, Others",2019,kg,0.01
Kazakhstan,Food supply (kcal/capita/day),"Aquatic Animals, Others",2019,kcal/capita/day,0.0
Kazakhstan,Protein supply quantity (g/capita/day),"Aquatic Animals, Others",2019,g/capita/day,0.0
Kazakhstan,Fat supply quantity (g/capita/day),"Aquatic Animals, Others",2019,g/capita/day,0.0
Kazakhstan,Import Quantity,Aquatic Plants,2019,1000 tonnes,350000.0
Kazakhstan,Export Quantity,Aquatic Plants,2019,1000 tonnes,0.0
Kazakhstan,Domestic supply quantity,Aquatic Plants,2019,1000 tonnes,350000.0
Kazakhstan,Other uses (non-food),Aquatic Plants,2019,1000 tonnes,350000.0
Kazakhstan,Food,Aquatic Plants,2019,1000 tonnes,0.0
Kazakhstan,Food supply quantity (kg/capita/yr),Aquatic Plants,2019,kg,0.0
Kazakhstan,Food supply (kcal/capita/day),Aquatic Plants,2019,kcal/capita/day,0.0
Kazakhstan,Protein supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Kazakhstan,Fat supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Kenya,Production,Bovine Meat,2019,1000 tonnes,462000000.0
Kenya,Import Quantity,Bovine Meat,2019,1000 tonnes,0.0
Kenya,Stock Variation,Bovine Meat,2019,1000 tonnes,0.0
Kenya,Export Quantity,Bovine Meat,2019,1000 tonnes,1000000.0
Kenya,Domestic supply quantity,Bovine Meat,2019,1000 tonnes,461000000.0
Kenya,Tourist consumption,Bovine Meat,2019,1000 tonnes,0.0
Kenya,Residuals,Bovine Meat,2019,1000 tonnes,0.0
Kenya,Food,Bovine Meat,2019,1000 tonnes,461000000.0
Kenya,Food supply quantity (kg/capita/yr),Bovine Meat,2019,kg,8.77
Kenya,Food supply (kcal/capita/day),Bovine Meat,2019,kcal/capita/day,46.0
Kenya,Protein supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,3.51
Kenya,Fat supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,3.41
Kenya,Production,Mutton & Goat Meat,2019,1000 tonnes,107000000.0
Kenya,Import Quantity,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kenya,Stock Variation,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kenya,Export Quantity,Mutton & Goat Meat,2019,1000 tonnes,10000000.0
Kenya,Domestic supply quantity,Mutton & Goat Meat,2019,1000 tonnes,97000000.0
Kenya,Tourist consumption,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kenya,Residuals,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kenya,Food,Mutton & Goat Meat,2019,1000 tonnes,97000000.0
Kenya,Food supply quantity (kg/capita/yr),Mutton & Goat Meat,2019,kg,1.85
Kenya,Food supply (kcal/capita/day),Mutton & Goat Meat,2019,kcal/capita/day,9.0
Kenya,Protein supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,0.72
Kenya,Fat supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,0.67
Kenya,Production,Pigmeat,2019,1000 tonnes,14000000.0
Kenya,Import Quantity,Pigmeat,2019,1000 tonnes,1000000.0
Kenya,Stock Variation,Pigmeat,2019,1000 tonnes,-6000000.0
Kenya,Export Quantity,Pigmeat,2019,1000 tonnes,2000000.0
Kenya,Domestic supply quantity,Pigmeat,2019,1000 tonnes,20000000.0
Kenya,Tourist consumption,Pigmeat,2019,1000 tonnes,0.0
Kenya,Residuals,Pigmeat,2019,1000 tonnes,0.0
Kenya,Food,Pigmeat,2019,1000 tonnes,20000000.0
Kenya,Food supply quantity (kg/capita/yr),Pigmeat,2019,kg,0.38
Kenya,Food supply (kcal/capita/day),Pigmeat,2019,kcal/capita/day,5.0
Kenya,Protein supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,0.09
Kenya,Fat supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,0.47
Kenya,Production,Poultry Meat,2019,1000 tonnes,89000000.0
Kenya,Import Quantity,Poultry Meat,2019,1000 tonnes,0.0
Kenya,Stock Variation,Poultry Meat,2019,1000 tonnes,4000000.0
Kenya,Export Quantity,Poultry Meat,2019,1000 tonnes,0.0
Kenya,Domestic supply quantity,Poultry Meat,2019,1000 tonnes,85000000.0
Kenya,Tourist consumption,Poultry Meat,2019,1000 tonnes,0.0
Kenya,Residuals,Poultry Meat,2019,1000 tonnes,0.0
Kenya,Food,Poultry Meat,2019,1000 tonnes,85000000.0
Kenya,Food supply quantity (kg/capita/yr),Poultry Meat,2019,kg,1.62
Kenya,Food supply (kcal/capita/day),Poultry Meat,2019,kcal/capita/day,5.0
Kenya,Protein supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,0.54
Kenya,Fat supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,0.34
Kenya,Production,"Meat, Other",2019,1000 tonnes,138000000.0
Kenya,Import Quantity,"Meat, Other",2019,1000 tonnes,0.0
Kenya,Stock Variation,"Meat, Other",2019,1000 tonnes,24000000.0
Kenya,Export Quantity,"Meat, Other",2019,1000 tonnes,6000000.0
Kenya,Domestic supply quantity,"Meat, Other",2019,1000 tonnes,108000000.0
Kenya,Tourist consumption,"Meat, Other",2019,1000 tonnes,0.0
Kenya,Residuals,"Meat, Other",2019,1000 tonnes,-6000000.0
Kenya,Food,"Meat, Other",2019,1000 tonnes,114000000.0
